schedule_date,season,week,week_label,home_team,score_home,score_away,away_team,team_favorite_id,spread_favorite,home_line,over_under_line,weather_temperature,weather_wind_mph,weather_humidity,stadium,stadium_neutral,point_diff,home_win
2022-12-24,2022,16,Week 16,CLE,10,17,NO,CLE,-3.0,-3.0,32,,,,FirstEnergy Stadium,False,-7,0
2022-12-24,2022,16,Week 16,DAL,40,34,PHI,DAL,-4.0,-4.0,48,72.0,0.0,,AT&T Stadium,False,6,1
2022-12-24,2022,16,Week 16,KC,24,10,SEA,KC,-10.0,-10.0,50.5,,,,GEHA Field at Arrowhead Stadium,False,14,1
2022-12-24,2022,16,Week 16,MIN,27,24,NYG,MIN,-4.5,-4.5,48,72.0,0.0,,U.S. Bank Stadium,False,3,1
2022-12-24,2022,16,Week 16,NE,18,22,CIN,CIN,-3.0,3.0,41.5,,,,Gillette Stadium,False,-4,0
2022-12-24,2022,16,Week 16,PIT,13,10,LV,PIT,-2.0,-2.0,38,,,,Acrisure Stadium,False,3,1
2022-12-24,2022,16,Week 16,SF,37,20,WAS,SF,-6.5,-6.5,37,,,,Levi's Stadium,False,17,1
2022-12-24,2022,16,Week 16,TEN,14,19,HOU,TEN,-3.0,-3.0,34,,,,Nissan Stadium,False,-5,0
2022-12-25,2022,16,Week 16,ARI,16,19,TB,TB,-7.5,7.5,41.5,72.0,0.0,,State Farm Stadium,False,-3,0
2022-12-25,2022,16,Week 16,LA,51,14,DEN,DEN,-3.0,3.0,36,72.0,0.0,,SoFi Stadium,False,37,1
2022-12-25,2022,16,Week 16,MIA,20,26,GB,MIA,-3.5,-3.5,49.5,,,,Hard Rock Stadium,False,-6,0
2022-12-26,2022,16,Week 16,IND,3,20,LAC,LAC,-3.5,3.5,44.5,72.0,0.0,,Lucas Oil Stadium,False,-17,0
2022-12-29,2022,17,Week 17,TEN,13,27,DAL,DAL,-14.0,14.0,40.5,,,,Nissan Stadium,False,-14,0
2023-01-01,2022,17,Week 17,ATL,20,19,ARI,ATL,-6.5,-6.5,40.5,72.0,0.0,,Mercedes-Benz Stadium,False,1,1
2023-01-01,2022,17,Week 17,BAL,13,16,PIT,BAL,-1.0,-1.0,35.5,,,,M&T Bank Stadium,False,-3,0
2023-01-01,2022,17,Week 17,DET,41,10,CHI,DET,-4.5,-4.5,52.5,72.0,0.0,,Ford Field,False,31,1
2023-01-01,2022,17,Week 17,GB,41,17,MIN,GB,-3.5,-3.5,47.5,,,,Lambeau Field,False,24,1
2023-01-01,2022,17,Week 17,HOU,3,31,JAX,JAX,-3.5,3.5,43,72.0,0.0,,NRG Stadium,False,-28,0
2023-01-01,2022,17,Week 17,KC,27,24,DEN,KC,-12.5,-12.5,45.5,,,,GEHA Field at Arrowhead Stadium,False,3,1
2023-01-01,2022,17,Week 17,LAC,31,10,LA,LAC,-6.5,-6.5,41,72.0,0.0,,SoFi Stadium,False,21,1
2023-01-01,2022,17,Week 17,LV,34,37,SF,SF,-10.0,10.0,41,72.0,0.0,,Allegiant Stadium,False,-3,0
2023-01-01,2022,17,Week 17,NE,23,21,MIA,NE,-3.0,-3.0,41.5,,,,Gillette Stadium,False,2,1
2023-01-01,2022,17,Week 17,NYG,38,10,IND,NYG,-5.5,-5.5,38.5,,,,MetLife Stadium,False,28,1
2023-01-01,2022,17,Week 17,PHI,10,20,NO,PHI,-5.0,-5.0,42,,,,Lincoln Financial Field,False,-10,0
2023-01-01,2022,17,Week 17,SEA,23,6,NYJ,NYJ,-1.5,1.5,43,,,,Lumen Field,False,17,1
2023-01-01,2022,17,Week 17,TB,30,24,CAR,TB,-3.5,-3.5,40.5,,,,Raymond James Stadium,False,6,1
2023-01-01,2022,17,Week 17,WAS,10,24,CLE,WAS,-2.0,-2.0,41.5,,,,FedEx Field,False,-14,0
2023-01-07,2022,18,Week 18,JAX,20,16,TEN,JAX,-6.5,-6.5,39.5,,,,TIAA Bank Field,False,4,1
2023-01-07,2022,18,Week 18,LV,13,31,KC,KC,-8.5,8.5,52,72.0,0.0,,Allegiant Stadium,False,-18,0
2023-01-08,2022,18,Week 18,ATL,30,17,TB,ATL,-6.0,-6.0,40.5,72.0,0.0,,Mercedes-Benz Stadium,False,13,1
2023-01-08,2022,18,Week 18,BUF,35,23,NE,BUF,-8.0,-8.0,44,,,,Highmark Stadium,False,12,1
2023-01-08,2022,18,Week 18,CHI,13,29,MIN,MIN,-6.5,6.5,42.5,,,,Soldier Field,False,-16,0
2023-01-08,2022,18,Week 18,CIN,27,16,BAL,CIN,-11.0,-11.0,39,,,,Paycor Stadium,False,11,1
2023-01-08,2022,18,Week 18,DEN,31,28,LAC,DEN,-6.5,-6.5,39,,,,Empower Field at Mile High,False,3,1
2023-01-08,2022,18,Week 18,GB,16,20,DET,GB,-4.0,-4.0,48,,,,Lambeau Field,False,-4,0
2023-01-08,2022,18,Week 18,IND,31,32,HOU,IND,-3.0,-3.0,37.5,72.0,0.0,,Lucas Oil Stadium,False,-1,0
2023-01-08,2022,18,Week 18,MIA,11,6,NYJ,MIA,-3.5,-3.5,37.5,,,,Hard Rock Stadium,False,5,1
2023-01-08,2022,18,Week 18,NO,7,10,CAR,NO,-3.5,-3.5,41.5,72.0,0.0,,Caesars Superdome,False,-3,0
2023-01-08,2022,18,Week 18,PHI,22,16,NYG,PHI,-17.0,-17.0,43,,,,Lincoln Financial Field,False,6,1
2023-01-08,2022,18,Week 18,PIT,28,14,CLE,PIT,-2.5,-2.5,40,,,,Acrisure Stadium,False,14,1
2023-01-08,2022,18,Week 18,SEA,19,16,LA,SEA,-4.5,-4.5,43,,,,Lumen Field,False,3,1
2023-01-08,2022,18,Week 18,SF,38,13,ARI,SF,-14.5,-14.5,40,,,,Levi's Stadium,False,25,1
2023-01-08,2022,18,Week 18,WAS,26,6,DAL,DAL,-7.5,7.5,41,,,,FedEx Field,False,20,1
2023-01-14,2022,19,Wild Card,JAX,31,30,LAC,LAC,-2.5,2.5,46.5,,,,TIAA Bank Field,False,1,1
2023-01-14,2022,19,Wild Card,SF,41,23,SEA,SF,-9.5,-9.5,42,57.0,11.0,82.0,Levi's Stadium,False,18,1
2023-01-15,2022,19,Wild Card,BUF,34,31,MIA,BUF,-14.0,-14.0,44.5,27.0,4.0,80.0,Highmark Stadium,False,3,1
2023-01-15,2022,19,Wild Card,CIN,24,17,BAL,CIN,-8.0,-8.0,40,30.0,4.0,71.0,Paycor Stadium,False,7,1
2023-01-15,2022,19,Wild Card,MIN,24,31,NYG,MIN,-2.5,-2.5,48,72.0,0.0,,U.S. Bank Stadium,False,-7,0
2023-01-16,2022,19,Wild Card,TB,14,31,DAL,DAL,-2.5,2.5,45.5,58.0,2.0,42.0,Raymond James Stadium,False,-17,0
2023-01-21,2022,20,Divisional,KC,27,20,JAX,KC,-9.5,-9.5,52,36.0,6.0,92.0,GEHA Field at Arrowhead Stadium,False,7,1
2023-01-21,2022,20,Divisional,PHI,38,7,NYG,PHI,-8.0,-8.0,48,40.0,6.0,55.0,Lincoln Financial Field,False,31,1
2023-01-22,2022,20,Divisional,BUF,10,27,CIN,BUF,-6.0,-6.0,48.5,32.0,4.0,100.0,Highmark Stadium,False,-17,0
2023-01-22,2022,20,Divisional,SF,19,12,DAL,SF,-3.5,-3.5,46.5,55.0,19.0,47.0,Levi's Stadium,False,7,1
2023-01-29,2022,21,Conference,KC,23,20,CIN,KC,-1.5,-1.5,48,22.0,13.0,55.0,GEHA Field at Arrowhead Stadium,False,3,1
2023-01-29,2022,21,Conference,PHI,31,7,SF,PHI,-2.5,-2.5,45.5,52.0,14.0,48.0,Lincoln Financial Field,False,24,1
2023-02-12,2022,22,Super Bowl,PHI,35,38,KC,PHI,-1.0,-1.0,51,76.0,8.0,8.0,State Farm Stadium,True,-3,0
2023-09-07,2023,1,Week 1,KC,20,21,DET,KC,-4.5,-4.5,53,,,,GEHA Field at Arrowhead Stadium,False,-1,0
2023-09-10,2023,1,Week 1,ATL,24,10,CAR,ATL,-3.5,-3.5,39.5,72.0,0.0,,Mercedes-Benz Stadium,False,14,1
2023-09-10,2023,1,Week 1,BAL,25,9,HOU,BAL,-9.5,-9.5,43.5,,,,M&T Bank Stadium,False,16,1
2023-09-10,2023,1,Week 1,CHI,20,38,GB,CHI,-1.0,-1.0,41.5,,,,Soldier Field,False,-18,0
2023-09-10,2023,1,Week 1,CLE,24,3,CIN,CIN,-2.0,2.0,47.5,,,,FirstEnergy Stadium,False,21,1
2023-09-10,2023,1,Week 1,DEN,16,17,LV,DEN,-3.5,-3.5,43,,,,Empower Field at Mile High,False,-1,0
2023-09-10,2023,1,Week 1,IND,21,31,JAX,JAX,-4.5,4.5,46,72.0,0.0,,Lucas Oil Stadium,False,-10,0
2023-09-10,2023,1,Week 1,LAC,34,36,MIA,LAC,-3.0,-3.0,51,72.0,0.0,,SoFi Stadium,False,-2,0
2023-09-10,2023,1,Week 1,MIN,17,20,TB,MIN,-5.0,-5.0,46,72.0,0.0,,U.S. Bank Stadium,False,-3,0
2023-09-10,2023,1,Week 1,NE,20,25,PHI,PHI,-3.5,3.5,44.5,,,,Gillette Stadium,False,-5,0
2023-09-10,2023,1,Week 1,NO,16,15,TEN,NO,-3.0,-3.0,41.5,72.0,0.0,,Caesars Superdome,False,1,1
2023-09-10,2023,1,Week 1,NYG,0,40,DAL,DAL,-3.5,3.5,45,,,,MetLife Stadium,False,-40,0
2023-09-10,2023,1,Week 1,PIT,7,30,SF,SF,-2.0,2.0,41.5,,,,Acrisure Stadium,False,-23,0
2023-09-10,2023,1,Week 1,SEA,13,30,LA,SEA,-5.0,-5.0,46,,,,Lumen Field,False,-17,0
2023-09-10,2023,1,Week 1,WAS,20,16,ARI,WAS,-7.0,-7.0,38,,,,FedEx Field,False,4,1
2023-09-11,2023,1,Week 1,NYJ,22,16,BUF,BUF,-2.0,2.0,45.5,,,,MetLife Stadium,False,6,1
2023-09-14,2023,2,Week 2,PHI,34,28,MIN,PHI,-6.0,-6.0,49,,,,Lincoln Financial Field,False,6,1
2023-09-17,2023,2,Week 2,ARI,28,31,NYG,NYG,-4.0,4.0,39.5,72.0,0.0,,State Farm Stadium,False,-3,0
2023-09-17,2023,2,Week 2,ATL,25,24,GB,ATL,-1.5,-1.5,40,72.0,0.0,,Mercedes-Benz Stadium,False,1,1
2023-09-17,2023,2,Week 2,BUF,38,10,LV,BUF,-8.0,-8.0,47,,,,Highmark Stadium,False,28,1
2023-09-17,2023,2,Week 2,CIN,24,27,BAL,CIN,-3.0,-3.0,45.5,,,,Paycor Stadium,False,-3,0
2023-09-17,2023,2,Week 2,DAL,30,10,NYJ,DAL,-8.5,-8.5,38.5,72.0,0.0,,AT&T Stadium,False,20,1
2023-09-17,2023,2,Week 2,DEN,33,35,WAS,DEN,-3.5,-3.5,38.5,,,,Empower Field at Mile High,False,-2,0
2023-09-17,2023,2,Week 2,DET,31,37,SEA,DET,-4.5,-4.5,47,72.0,0.0,,Ford Field,False,-6,0
2023-09-17,2023,2,Week 2,HOU,20,31,IND,HOU,-1.0,-1.0,39.5,72.0,0.0,,NRG Stadium,False,-11,0
2023-09-17,2023,2,Week 2,JAX,9,17,KC,KC,-3.0,3.0,51,,,,TIAA Bank Field,False,-8,0
2023-09-17,2023,2,Week 2,LA,23,30,SF,SF,-7.5,7.5,45,72.0,0.0,,SoFi Stadium,False,-7,0
2023-09-17,2023,2,Week 2,NE,17,24,MIA,MIA,-2.5,2.5,46.5,,,,Gillette Stadium,False,-7,0
2023-09-17,2023,2,Week 2,TB,27,17,CHI,TB,-2.5,-2.5,41,,,,Raymond James Stadium,False,10,1
2023-09-17,2023,2,Week 2,TEN,27,24,LAC,LAC,-2.5,2.5,45.5,,,,Nissan Stadium,False,3,1
2023-09-18,2023,2,Week 2,CAR,17,20,NO,NO,-3.0,3.0,39.5,,,,Bank of America Stadium,False,-3,0
2023-09-18,2023,2,Week 2,PIT,26,22,CLE,CLE,-2.0,2.0,38,,,,Acrisure Stadium,False,4,1
2023-09-21,2023,3,Week 3,SF,30,12,NYG,SF,-10.0,-10.0,44,,,,Levi's Stadium,False,18,1
2023-09-24,2023,3,Week 3,ARI,28,16,DAL,DAL,-13.0,13.0,43,72.0,0.0,,State Farm Stadium,False,12,1
2023-09-24,2023,3,Week 3,BAL,19,22,IND,BAL,-8.0,-8.0,43,,,,M&T Bank Stadium,False,-3,0
2023-09-24,2023,3,Week 3,CLE,27,3,TEN,CLE,-3.5,-3.5,38.5,,,,FirstEnergy Stadium,False,24,1
2023-09-24,2023,3,Week 3,DET,20,6,ATL,DET,-3.0,-3.0,46,72.0,0.0,,Ford Field,False,14,1
2023-09-24,2023,3,Week 3,GB,18,17,NO,GB,-1.0,-1.0,42,,,,Lambeau Field,False,1,1
2023-09-24,2023,3,Week 3,JAX,17,37,HOU,JAX,-7.5,-7.5,43.5,,,,TIAA Bank Field,False,-20,0
2023-09-24,2023,3,Week 3,KC,41,10,CHI,KC,-12.5,-12.5,48,,,,GEHA Field at Arrowhead Stadium,False,31,1
2023-09-24,2023,3,Week 3,LV,18,23,PIT,LV,-2.5,-2.5,43,72.0,0.0,,Allegiant Stadium,False,-5,0
2023-09-24,2023,3,Week 3,MIA,70,20,DEN,MIA,-6.0,-6.0,47,,,,Hard Rock Stadium,False,50,1
2023-09-24,2023,3,Week 3,MIN,24,28,LAC,MIN,-1.0,-1.0,54,72.0,0.0,,U.S. Bank Stadium,False,-4,0
2023-09-24,2023,3,Week 3,NYJ,10,15,NE,NE,-2.5,2.5,36,,,,MetLife Stadium,False,-5,0
2023-09-24,2023,3,Week 3,SEA,37,27,CAR,SEA,-5.0,-5.0,42,,,,Lumen Field,False,10,1
2023-09-24,2023,3,Week 3,WAS,3,37,BUF,BUF,-6.0,6.0,43,,,,FedEx Field,False,-34,0
2023-09-25,2023,3,Week 3,CIN,19,16,LA,CIN,-2.0,-2.0,43.5,,,,Paycor Stadium,False,3,1
2023-09-25,2023,3,Week 3,TB,11,25,PHI,PHI,-5.0,5.0,45,,,,Raymond James Stadium,False,-14,0
2023-09-28,2023,4,Week 4,GB,20,34,DET,DET,-1.5,1.5,46,,,,Lambeau Field,False,-14,0
2023-10-01,2023,4,Week 4,BUF,48,20,MIA,BUF,-2.5,-2.5,53.5,,,,Highmark Stadium,False,28,1
2023-10-01,2023,4,Week 4,CAR,13,21,MIN,MIN,-4.5,4.5,46.5,,,,Bank of America Stadium,False,-8,0
2023-10-01,2023,4,Week 4,CHI,28,31,DEN,DEN,-3.0,3.0,46.5,,,,Soldier Field,False,-3,0
2023-10-01,2023,4,Week 4,CLE,3,28,BAL,CLE,-2.5,-2.5,38.5,,,,FirstEnergy Stadium,False,-25,0
2023-10-01,2023,4,Week 4,DAL,38,3,NE,DAL,-6.0,-6.0,43.5,72.0,0.0,,AT&T Stadium,False,35,1
2023-10-01,2023,4,Week 4,HOU,30,6,PIT,PIT,-3.0,3.0,42,72.0,0.0,,NRG Stadium,False,24,1
2023-10-01,2023,4,Week 4,IND,23,29,LA,IND,-1.0,-1.0,45.5,72.0,0.0,,Lucas Oil Stadium,False,-6,0
2023-10-01,2023,4,Week 4,JAX,23,7,ATL,JAX,-3.0,-3.0,42.5,,,,Wembley Stadium,True,16,1
2023-10-01,2023,4,Week 4,LAC,24,17,LV,LAC,-6.0,-6.0,48,72.0,0.0,,SoFi Stadium,False,7,1
2023-10-01,2023,4,Week 4,NO,9,26,TB,NO,-3.5,-3.5,40,72.0,0.0,,Caesars Superdome,False,-17,0
2023-10-01,2023,4,Week 4,NYJ,20,23,KC,KC,-8.5,8.5,41.5,,,,MetLife Stadium,False,-3,0
2023-10-01,2023,4,Week 4,PHI,34,31,WAS,PHI,-9.0,-9.0,43,,,,Lincoln Financial Field,False,3,1
2023-10-01,2023,4,Week 4,SF,35,16,ARI,SF,-14.0,-14.0,43.5,,,,Levi's Stadium,False,19,1
2023-10-01,2023,4,Week 4,TEN,27,3,CIN,CIN,-2.5,2.5,41,,,,Nissan Stadium,False,24,1
2023-10-02,2023,4,Week 4,NYG,3,24,SEA,SEA,-1.5,1.5,47,,,,MetLife Stadium,False,-21,0
2023-10-05,2023,5,Week 5,WAS,20,40,CHI,WAS,-6.0,-6.0,44.5,,,,FedEx Field,False,-20,0
2023-10-08,2023,5,Week 5,ARI,20,34,CIN,CIN,-3.0,3.0,45,72.0,0.0,,State Farm Stadium,False,-14,0
2023-10-08,2023,5,Week 5,ATL,21,19,HOU,ATL,-2.5,-2.5,42,72.0,0.0,,Mercedes-Benz Stadium,False,2,1
2023-10-08,2023,5,Week 5,BUF,20,25,JAX,BUF,-5.0,-5.0,48.5,,,,Tottenham Hotspur Stadium,True,-5,0
2023-10-08,2023,5,Week 5,DEN,21,31,NYJ,DEN,-2.0,-2.0,42.5,,,,Empower Field at Mile High,False,-10,0
2023-10-08,2023,5,Week 5,DET,42,24,CAR,DET,-9.0,-9.0,43.5,72.0,0.0,,Ford Field,False,18,1
2023-10-08,2023,5,Week 5,IND,23,16,TEN,TEN,-2.5,2.5,43.5,72.0,0.0,,Lucas Oil Stadium,False,7,1
2023-10-08,2023,5,Week 5,LA,14,23,PHI,PHI,-3.5,3.5,50.5,72.0,0.0,,SoFi Stadium,False,-9,0
2023-10-08,2023,5,Week 5,MIA,31,16,NYG,MIA,-13.0,-13.0,47.5,,,,Hard Rock Stadium,False,15,1
2023-10-08,2023,5,Week 5,MIN,20,27,KC,KC,-3.5,3.5,52.5,72.0,0.0,,U.S. Bank Stadium,False,-7,0
2023-10-08,2023,5,Week 5,NE,0,34,NO,NE,-1.5,-1.5,38.5,,,,Gillette Stadium,False,-34,0
2023-10-08,2023,5,Week 5,PIT,17,10,BAL,BAL,-4.5,4.5,38.5,,,,Acrisure Stadium,False,7,1
2023-10-08,2023,5,Week 5,SF,42,10,DAL,SF,-3.5,-3.5,45.5,,,,Levi's Stadium,False,32,1
2023-10-09,2023,5,Week 5,LV,17,13,GB,LVR,-2.0,,45,72.0,0.0,,Allegiant Stadium,False,4,1
2023-10-12,2023,6,Week 6,KC,19,8,DEN,KC,-10.5,-10.5,47.5,,,,GEHA Field at Arrowhead Stadium,False,11,1
2023-10-15,2023,6,Week 6,ATL,16,24,WAS,ATL,-1.5,-1.5,42,72.0,0.0,,Mercedes-Benz Stadium,False,-8,0
2023-10-15,2023,6,Week 6,BUF,14,9,NYG,BUF,-15.0,-15.0,43.5,,,,Highmark Stadium,False,5,1
2023-10-15,2023,6,Week 6,CHI,13,19,MIN,MIN,-3.0,3.0,44.5,,,,Soldier Field,False,-6,0
2023-10-15,2023,6,Week 6,CIN,17,13,SEA,CIN,-3.0,-3.0,45.5,,,,Paycor Stadium,False,4,1
2023-10-15,2023,6,Week 6,CLE,19,17,SF,SF,-9.5,9.5,36,,,,FirstEnergy Stadium,False,2,1
2023-10-15,2023,6,Week 6,HOU,20,13,NO,NO,-2.5,2.5,41.5,72.0,0.0,,NRG Stadium,False,7,1
2023-10-15,2023,6,Week 6,JAX,37,20,IND,JAX,-4.0,-4.0,44,,,,TIAA Bank Field,False,17,1
2023-10-15,2023,6,Week 6,LA,26,9,ARI,LAR,-7.0,,48,72.0,0.0,,SoFi Stadium,False,17,1
2023-10-15,2023,6,Week 6,LV,21,17,NE,LVR,-3.0,,41.5,72.0,0.0,,Allegiant Stadium,False,4,1
2023-10-15,2023,6,Week 6,MIA,42,21,CAR,MIA,-14.0,-14.0,47.5,,,,Hard Rock Stadium,False,21,1
2023-10-15,2023,6,Week 6,NYJ,20,14,PHI,PHI,-6.5,6.5,43.5,,,,MetLife Stadium,False,6,1
2023-10-15,2023,6,Week 6,TB,6,20,DET,DET,-3.0,3.0,43,,,,Raymond James Stadium,False,-14,0
2023-10-15,2023,6,Week 6,TEN,16,24,BAL,BAL,-5.5,5.5,42.5,,,,Tottenham Hotspur Stadium,True,-8,0
2023-10-16,2023,6,Week 6,LAC,17,20,DAL,DAL,-1.0,1.0,50,72.0,0.0,,SoFi Stadium,False,-3,0
2023-10-19,2023,7,Week 7,NO,24,31,JAX,NO,-2.5,-2.5,41,72.0,0.0,,Caesars Superdome,False,-7,0
2023-10-22,2023,7,Week 7,BAL,38,6,DET,BAL,-3.0,-3.0,43.5,,,,M&T Bank Stadium,False,32,1
2023-10-22,2023,7,Week 7,CHI,30,12,LV,LVR,-2.5,,38.5,,,,Soldier Field,False,18,1
2023-10-22,2023,7,Week 7,DEN,19,17,GB,DEN,-1.5,-1.5,44,,,,Empower Field at Mile High,False,2,1
2023-10-22,2023,7,Week 7,IND,38,39,CLE,CLE,-3.5,3.5,39.5,72.0,0.0,,Lucas Oil Stadium,False,-1,0
2023-10-22,2023,7,Week 7,KC,31,17,LAC,KC,-5.5,-5.5,48.5,,,,GEHA Field at Arrowhead Stadium,False,14,1
2023-10-22,2023,7,Week 7,LA,17,24,PIT,LAR,-3.5,,44,72.0,0.0,,SoFi Stadium,False,-7,0
2023-10-22,2023,7,Week 7,NE,29,25,BUF,BUF,-7.5,7.5,41,,,,Gillette Stadium,False,4,1
2023-10-22,2023,7,Week 7,NYG,14,7,WAS,WAS,-3.0,3.0,37,,,,MetLife Stadium,False,7,1
2023-10-22,2023,7,Week 7,PHI,31,17,MIA,PHI,-3.0,-3.0,52,,,,Lincoln Financial Field,False,14,1
2023-10-22,2023,7,Week 7,SEA,20,10,ARI,SEA,-9.0,-9.0,43.5,,,,Lumen Field,False,10,1
2023-10-22,2023,7,Week 7,TB,13,16,ATL,TB,-3.0,-3.0,37.5,,,,Raymond James Stadium,False,-3,0
2023-10-23,2023,7,Week 7,MIN,22,17,SF,SF,-7.0,7.0,44,72.0,0.0,,U.S. Bank Stadium,False,5,1
2023-10-26,2023,8,Week 8,BUF,24,18,TB,BUF,-10.0,-10.0,43,,,,Highmark Stadium,False,6,1
2023-10-29,2023,8,Week 8,ARI,24,31,BAL,BAL,-9.5,9.5,45,72.0,0.0,,State Farm Stadium,False,-7,0
2023-10-29,2023,8,Week 8,CAR,15,13,HOU,HOU,-3.5,3.5,43,,,,Bank of America Stadium,False,2,1
2023-10-29,2023,8,Week 8,DAL,43,20,LA,DAL,-7.0,-7.0,45.5,72.0,0.0,,AT&T Stadium,False,23,1
2023-10-29,2023,8,Week 8,DEN,24,9,KC,KC,-7.0,7.0,45.5,,,,Empower Field at Mile High,False,15,1
2023-10-29,2023,8,Week 8,GB,10,24,MIN,MIN,-1.5,1.5,41.5,,,,Lambeau Field,False,-14,0
2023-10-29,2023,8,Week 8,IND,27,38,NO,NO,-2.0,2.0,43.5,72.0,0.0,,Lucas Oil Stadium,False,-11,0
2023-10-29,2023,8,Week 8,LAC,30,13,CHI,LAC,-9.5,-9.5,46,72.0,0.0,,SoFi Stadium,False,17,1
2023-10-29,2023,8,Week 8,MIA,31,17,NE,MIA,-8.0,-8.0,47,,,,Hard Rock Stadium,False,14,1
2023-10-29,2023,8,Week 8,NYG,10,13,NYJ,NYJ,-3.0,3.0,34.5,,,,MetLife Stadium,False,-3,0
2023-10-29,2023,8,Week 8,PIT,10,20,JAX,JAX,-2.5,2.5,40.5,,,,Acrisure Stadium,False,-10,0
2023-10-29,2023,8,Week 8,SEA,24,20,CLE,SEA,-4.0,-4.0,38.5,,,,Lumen Field,False,4,1
2023-10-29,2023,8,Week 8,SF,17,31,CIN,SF,-4.0,-4.0,44,,,,Levi's Stadium,False,-14,0
2023-10-29,2023,8,Week 8,TEN,28,23,ATL,ATL,-2.5,2.5,35.5,,,,Nissan Stadium,False,5,1
2023-10-29,2023,8,Week 8,WAS,31,38,PHI,PHI,-7.0,7.0,43,,,,FedEx Field,False,-7,0
2023-10-30,2023,8,Week 8,DET,26,14,LV,DET,-7.0,-7.0,46,72.0,0.0,,Ford Field,False,12,1
2023-11-02,2023,9,Week 9,PIT,20,16,TEN,PIT,-3.0,-3.0,37,,,,Acrisure Stadium,False,4,1
2023-11-05,2023,9,Week 9,ATL,28,31,MIN,ATL,-3.5,-3.5,39,72.0,0.0,,Mercedes-Benz Stadium,False,-3,0
2023-11-05,2023,9,Week 9,BAL,37,3,SEA,BAL,-6.0,-6.0,44.5,,,,M&T Bank Stadium,False,34,1
2023-11-05,2023,9,Week 9,CAR,13,27,IND,IND,-1.5,1.5,45,,,,Bank of America Stadium,False,-14,0
2023-11-05,2023,9,Week 9,CIN,24,18,BUF,CIN,-1.5,-1.5,51,,,,Paycor Stadium,False,6,1
2023-11-05,2023,9,Week 9,CLE,27,0,ARI,CLE,-13.0,-13.0,38,,,,FirstEnergy Stadium,False,27,1
2023-11-05,2023,9,Week 9,GB,20,3,LA,GB,-3.5,-3.5,37.5,,,,Lambeau Field,False,17,1
2023-11-05,2023,9,Week 9,HOU,39,37,TB,HOU,-2.5,-2.5,40,72.0,0.0,,NRG Stadium,False,2,1
2023-11-05,2023,9,Week 9,KC,21,14,MIA,KC,-1.0,-1.0,51,,,,Frankfurt Stadium,True,7,1
2023-11-05,2023,9,Week 9,LV,30,6,NYG,LVR,-1.5,,38.5,72.0,0.0,,Allegiant Stadium,False,24,1
2023-11-05,2023,9,Week 9,NE,17,20,WAS,NE,-3.0,-3.0,40.5,,,,Gillette Stadium,False,-3,0
2023-11-05,2023,9,Week 9,NO,24,17,CHI,NO,-9.0,-9.0,42,72.0,0.0,,Caesars Superdome,False,7,1
2023-11-05,2023,9,Week 9,PHI,28,23,DAL,PHI,-3.0,-3.0,46.5,,,,Lincoln Financial Field,False,5,1
2023-11-06,2023,9,Week 9,NYJ,6,27,LAC,LAC,-3.0,3.0,41,,,,MetLife Stadium,False,-21,0
2023-11-09,2023,10,Week 10,CHI,16,13,CAR,CHI,-3.5,-3.5,38,,,,Soldier Field,False,3,1
2023-11-12,2023,10,Week 10,ARI,25,23,ATL,ATL,-2.0,2.0,43.5,72.0,0.0,,State Farm Stadium,False,2,1
2023-11-12,2023,10,Week 10,BAL,31,33,CLE,BAL,-6.0,-6.0,38,,,,M&T Bank Stadium,False,-2,0
2023-11-12,2023,10,Week 10,CIN,27,30,HOU,CIN,-5.5,-5.5,45.5,,,,Paycor Stadium,False,-3,0
2023-11-12,2023,10,Week 10,DAL,49,17,NYG,DAL,-17.5,-17.5,39,72.0,0.0,,AT&T Stadium,False,32,1
2023-11-12,2023,10,Week 10,JAX,3,34,SF,SF,-3.0,3.0,44.5,,,,TIAA Bank Field,False,-31,0
2023-11-12,2023,10,Week 10,LAC,38,41,DET,DET,-2.5,2.5,48.5,72.0,0.0,,SoFi Stadium,False,-3,0
2023-11-12,2023,10,Week 10,LV,16,12,NYJ,NYJ,-1.0,1.0,35.5,72.0,0.0,,Allegiant Stadium,False,4,1
2023-11-12,2023,10,Week 10,MIN,27,19,NO,NO,-3.0,3.0,40.5,72.0,0.0,,U.S. Bank Stadium,False,8,1
2023-11-12,2023,10,Week 10,NE,6,10,IND,IND,-1.5,1.5,42.5,,,,Frankfurt Stadium,True,-4,0
2023-11-12,2023,10,Week 10,PIT,23,19,GB,PIT,-3.0,-3.0,38.5,,,,Acrisure Stadium,False,4,1
2023-11-12,2023,10,Week 10,SEA,29,26,WAS,SEA,-6.0,-6.0,44,,,,Lumen Field,False,3,1
2023-11-12,2023,10,Week 10,TB,20,6,TEN,TB,-2.5,-2.5,39,,,,Raymond James Stadium,False,14,1
2023-11-13,2023,10,Week 10,BUF,22,24,DEN,BUF,-7.5,-7.5,47.5,,,,Highmark Stadium,False,-2,0
2023-11-16,2023,11,Week 11,BAL,34,20,CIN,BAL,-4.0,-4.0,46.5,,,,M&T Bank Stadium,False,14,1
2023-11-19,2023,11,Week 11,BUF,32,6,NYJ,BUF,-8.5,-8.5,39,,,,Highmark Stadium,False,26,1
2023-11-19,2023,11,Week 11,CAR,10,33,DAL,DAL,-11.0,11.0,43,,,,Bank of America Stadium,False,-23,0
